count,generation_bin,group,level,p_above_threshold,p_argmax,p_argmax_given_above,ratio_iqr,ratio_max,ratio_mean,ratio_median,ratio_min,ratio_p90,ratio_p95,ratio_q1,ratio_q3,raw_max,raw_mean,raw_median,raw_min,raw_p90,raw_p95,raw_q1,raw_q3,severity,suite
1000,1-10,type_ii_D03II_long_long_j50_i8101_a101_g50,run,1.0,0.023,0.023,0.2853775853775853,2.403866776970922,1.58711406046783,1.5439913505328566,1.2296777296777297,1.8857386873788389,1.952225449230382,1.4358024691358025,1.7211800545133877,0.4807733553941844,0.31742281209356604,0.30879827010657135,0.24593554593554595,0.37714773747576774,0.39044508984607645,0.2871604938271605,0.3442360109026776,demand,D03 Type-II
1000,1-10,type_ii_D03II_long_long_j50_i8101_a101_g50,run,0.202,0.0,0.0,0.28042328042327547,1.5714285714285439,0.8135634920634778,0.7671957671957537,0.41798941798941064,1.1111111111110916,1.1960317460317247,0.666666666666655,0.9470899470899304,0.3142857142857088,0.16271269841269553,0.15343915343915074,0.08359788359788213,0.22222222222221832,0.23920634920634495,0.133333333333331,0.1894179894179861,compressible,D03 Type-II
15765,1-10,D03 Type-II,suite,0.03793212813193784,0.0,0.0,0.36294691224268033,1.8837459634014733,0.3223551890916023,0.2344546381243589,0.0,0.7487877860182965,0.9378185524974356,0.097508125677138,0.46045503791981834,0.37674919268029466,0.06447103781832046,0.046890927624871785,0.0,0.14975755720365932,0.18756371049948714,0.0195016251354276,0.09209100758396367,resource,D03 Type-II
15765,1-10,D03 Type-II,suite,0.0130034887408817,0.0,0.0,0.37528721191499176,1.296456352636109,0.3059185415980986,0.23391812865496694,0.0,0.6778242677824172,0.8185588843816578,0.09249743062692545,0.4677846425419172,0.25929127052722184,0.06118370831961972,0.04678362573099339,0.0,0.13556485355648346,0.16371177687633157,0.01849948612538509,0.09355692850838344,kv,D03 Type-II
15765,1-10,D03 Type-II,suite,0.6936251189343482,0.19143672692673644,0.2759945130315501,1.1156882747534704,3.882516510253736,1.4340292504128267,1.4194294525828826,0.0020881186051390265,2.4883671742808797,2.7656625392718537,0.8387832699619768,1.9544715447154473,0.7765033020507472,0.2868058500825654,0.28388589051657653,0.00041762372102780533,0.497673434856176,0.5531325078543707,0.16775665399239537,0.39089430894308946,region,D03 Type-II
15765,1-10,D03 Type-II,suite,1.0,0.778116079923882,0.778116079923882,0.09067019348228689,2.31811697574893,2.1050479784926113,2.1049822064056936,1.9160997732426304,2.1878036929057334,2.20745962081246,2.058951018638925,2.149621212121212,0.463623395149786,0.4210095956985223,0.4209964412811388,0.3832199546485261,0.43756073858114675,0.44149192416249206,0.411790203727785,0.42992424242424243,tou,D03 Type-II
15765,1-10,D03 Type-II,suite,0.9979701871233746,0.030130034887408817,0.030191317612661285,0.38753973226717564,2.4611778347552713,1.6585472362555493,1.6695061728395062,0.8771825396825397,1.9930534932430786,2.0892998536987637,1.4585213032581452,1.8460610355253209,0.4922355669510543,0.3317094472511099,0.3339012345679013,0.17543650793650795,0.3986106986486157,0.4178599707397528,0.2917042606516291,0.3692122071050642,demand,D03 Type-II
15765,1-10,D03 Type-II,suite,0.30821439898509356,0.0003171582619727244,0.0010290183165260341,0.3210313188784586,2.22731906218141,0.9066699513994737,0.8772874058126862,0.27522935779816043,1.232508073196964,1.3511904761904494,0.7265877287405682,1.0476190476190268,0.44546381243628197,0.18133399027989475,0.17545748116253723,0.055045871559632094,0.2465016146393928,0.2702380952380899,0.14531754574811365,0.2095238095238054,compressible,D03 Type-II
1285,11-20,type_ii_D03II_long_long_j50_i8101_a101_g50,run,0.0,0.0,0.0,0.12698412698412476,0.8412698412698264,0.15795194861342443,0.09523809523809355,0.010582010582010396,0.31851851851851437,0.534391534391525,0.06878306878306757,0.19576719576719234,0.1682539682539653,0.03159038972268489,0.019047619047618713,0.0021164021164020792,0.06370370370370287,0.106878306878305,0.013756613756613514,0.03915343915343847,resource,D03 Type-II
1285,11-20,type_ii_D03II_long_long_j50_i8101_a101_g50,run,0.0,0.0,0.0,0.22382140941005976,0.683482506102513,0.18341561671538673,0.09027081243731043,0.009930486593842935,0.43151969981237603,0.507618178059792,0.0613496932515327,0.28517110266159246,0.13669650122050261,0.03668312334307734,0.018054162487462087,0.001986097318768587,0.0863039399624752,0.10152363561195843,0.01226993865030654,0.05703422053231849,kv,D03 Type-II
